conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1906628669227110569,Mon Mar 31 08:44:32 +0000 2025,0,ngeshare Ghibli AI art (atau AI art secara umum) = zionis. I don t make the rules,1906628669227110569,,,in,,0,0,0,https://x.com/undefined/status/1906628669227110569,151469633,
1906628364720631991,Mon Mar 31 08:43:20 +0000 2025,12,tuh yang pada pake AI ghibli wannabe cocok lu ama zionis ,1906628364720631991,,,in,,0,1,7,https://x.com/undefined/status/1906628364720631991,103847657,
1906324362145505328,Mon Mar 31 08:40:08 +0000 2025,2,@Drpooookie @_thicthighs Ab koi reverse engineer wala Ai layga aur ye sb ghibli pics ko original mai convert kr dega ,1906627561217806750,,Drpooookie,in,,0,1,0,https://x.com/undefined/status/1906627561217806750,1199292853303701512,
1906627280526557649,Mon Mar 31 08:39:01 +0000 2025,0,Gw masi bener2 kesel sama AI art ghibli ! Gausa justifikasi kalau jelas2 dia ud blg gamau karya dia dipake buat inspirasi AI,1906627280526557649,,,in,,0,0,0,https://x.com/undefined/status/1906627280526557649,1271558656576765953,
1906193770346926192,Mon Mar 31 08:35:33 +0000 2025,0,@bualfi Ditambah gambar generate AI tema ghibli sekalian kak biar keainunan sekali.,1906626409088356632,,bualfi,in,,0,0,0,https://x.com/undefined/status/1906626409088356632,593209236,
1906567928969052507,Mon Mar 31 08:35:23 +0000 2025,0,@stairwaysky Setauku beda deh. Tp emang AI ni banyak yg kontra apalagi produser ghibli aja mengecam itu kek gak menghargai karya aslinya gitu dan ditambha wapres sendiri malah dukung AI buat dipakai di segala aspek yaudah deh jd viral ,1906626363479752896,,dadakeeho,in,,0,2,0,https://x.com/undefined/status/1906626363479752896,235852514,
1906546269654524145,Mon Mar 31 08:31:50 +0000 2025,1,@oriharaaa_ @raymondchins gak kayak gitu. gambar sok tau ini dibikin sama orang yang gak ngerti generative ai itu apa dan kerjanya kayak gimana. kamu kira yang style-style ghibli ini hasil copy paste copy paste doang? gak lah bodoh sekali.,1906625473557549396,,oriharaaa_,in,,0,1,0,https://x.com/undefined/status/1906625473557549396,1319245782285910017,
1906042840574231024,Mon Mar 31 08:31:48 +0000 2025,1,@tiarapphoto @BudiBukanIntel hukum gmbr yg di generate AI ini masih belum diatur kita gatau otputnya karena hasil yg dikeluarkan random mnggunakan machine learning bkn buatan mnusia yg memiliki niat jika kita memberikan command gambar garuda pancasila dengan gaya studio ghibli tdk ad niat menghina CMIIW,1906625465114300508,,tiarapphoto,in,,0,0,0,https://x.com/undefined/status/1906625465114300508,1521644195286753280,
1906546269654524145,Mon Mar 31 08:29:01 +0000 2025,0,@raymondchins sebenernya AI juga ga bisa apa-apa tanpa artist itu sendiri. Ghibli-style kan yang buat pertama itu si artistnya AI belajar ke hal yang sudah ada. Jadi artist yaa tetep di atas. AI itu cuma bisa memanipulasi sesuatu yang sudah ada aja. Buat membayangkan hal baru tetep artist,1906624761402396779,,raymondchins,in,,0,0,0,https://x.com/undefined/status/1906624761402396779,956980508,
1906617256173281720,Mon Mar 31 08:27:31 +0000 2025,1,@aiwuvya_ EH SAMAA ingat aku je terjumpscare kawan post AI ghibli (ke kita kawan sama),1906624384179302424,,aiwuvya_,in,,0,1,0,https://x.com/undefined/status/1906624384179302424,595522996,
1906546269654524145,Mon Mar 31 08:26:20 +0000 2025,0,@clludykuma @HazArtTod6002 @raymondchins *gada pro AI terkait ghibli.,1906624087826513934,,_kurohikari,in,,0,0,0,https://x.com/undefined/status/1906624087826513934,1688895819200839680,
1906623451152155092,Mon Mar 31 08:23:48 +0000 2025,1,Pengen gua block2in orang yg upload AI ghibli,1906623451152155092,,,in,,0,0,0,https://x.com/undefined/status/1906623451152155092,581679894,
1906620576329814085,Mon Mar 31 08:12:23 +0000 2025,0,what's your rule on orang yang nyolong hasil AI Ghibli orang lain?,1906620576329814085,,,in,,0,0,0,https://x.com/undefined/status/1906620576329814085,41801181,
1906620133654888582,Mon Mar 31 08:10:37 +0000 2025,0,Fasis.. pake ghibli.. ai pula.. https://t.co/NGYBzjKeQR,1906620133654888582,https://pbs.twimg.com/media/GnWs5u8aYAE_aJe.jpg,,in,,0,0,0,https://x.com/undefined/status/1906620133654888582,68332813,
1906483737761824900,Mon Mar 31 08:10:35 +0000 2025,0,@GilangHamidy Nah ini yg kmren komplen etika etika AI Ghibli kalo gak paham soal etika yg dimaksud disini yah lue dobel standar.,1906620122544185683,,GilangHamidy,in,,0,0,0,https://x.com/undefined/status/1906620122544185683,1518767318,
1905868396698149071,Mon Mar 31 08:08:58 +0000 2025,0,@IncheFaris Hayao mizaki struggle woo dia effort nk create dia punya Art own style lahhh bertahun². Ni guna AI untuk guna Ghibli style mudah2 je. AI is so powerful broo bayangkan ape yg dia boleh buat jika dpt banyak lagi access tanpa ade limitation.,1906619719047897155,,IncheFaris,in,,0,0,0,https://x.com/undefined/status/1906619719047897155,977743411993198592,
1906619378835296458,Mon Mar 31 08:07:37 +0000 2025,2,Harap tak kena kecam macam AI Studio Ghibli la https://t.co/QOX4ldpEvH,1906619378835296458,https://pbs.twimg.com/media/GnWsN1aaMAAC3BA.jpg,,in,,0,0,0,https://x.com/undefined/status/1906619378835296458,42756741,
1906546269654524145,Mon Mar 31 08:03:31 +0000 2025,0,@_kurohikari @HazArtTod6002 @raymondchins Nah artinya ga semua kan bang adobe ya adobe. Tp org bikin ai ghibli kira2 pake adobe tak??? Sebenernya artist tu ga serta merta pengen ai dihapus kok cm pengen jelas aja aturannya. Kaga maling. Kasian lho mereka sampe belabelain segala macem cara biar kaga masuk database ai,1906618347183099958,,_kurohikari,in,,0,1,0,https://x.com/undefined/status/1906618347183099958,990080544225480704,
1906546269654524145,Mon Mar 31 07:58:03 +0000 2025,0,@_kurohikari @HazArtTod6002 @raymondchins Tau dr mana kl artistnya ngasi permission? Kayanya blm ada ai yg ngasi batesan. Buktinya style Ghibli aja bisa dicopy padahal hayao kaga suka ai,1906616970717564945,,_kurohikari,in,,0,1,0,https://x.com/undefined/status/1906616970717564945,990080544225480704,
1906616655100387432,Mon Mar 31 07:56:48 +0000 2025,0,udahlah AI. Ai nya plagiat ghibli gw sebagai fans aja ga sudi ngeliatnya. apalagi Miyazaki senpai yg artist nya. btw belio juga org yg kritis thdp isu-isu humanis terlihat dlm karya nya yg menyorot dampak perang thdp lapisan masyarakat. fuck zionist https://t.co/OqXlBqYN5j,1906616655100387432,https://pbs.twimg.com/media/GnWo9KVbQAA_S0w.jpg,,in,,0,0,0,https://x.com/undefined/status/1906616655100387432,1211270634963009536,
1906616040521646158,Mon Mar 31 07:54:21 +0000 2025,2,1 hal yang disayangkan dari gambar AI dengan style Ghibli itu adalah adanya potensi besar yang bisa menjadikan gambar khas Hayao Miyazaki itu murahan. yang tadinya dari Wow ghibli jadi Iiiiih Ghibli . pantas kalau Hayao menolak keras sih.,1906616040521646158,,,in,,0,0,1,https://x.com/undefined/status/1906616040521646158,250547024,
1906614291580743901,Mon Mar 31 07:52:03 +0000 2025,0,@eamnicano Banyak kok Kak. Sekitaran aku juga yg suka art bahkan si paling art udah ke gallery a b c upload ghibli AI ,1906615457974722595,,eamnicano,in,,0,1,0,https://x.com/undefined/status/1906615457974722595,1856705338864721920,
1906615182790640025,Mon Mar 31 07:50:57 +0000 2025,0,Niat buka story ig temen mau ngucapin selamat lebaran yg pertama kucari story temen baikku di kuliah. Eeeh dia bikin story pake AI ghibli itu. Gajadi lah langsung skip ‍,1906615182790640025,,,in,,0,0,0,https://x.com/undefined/status/1906615182790640025,1208629416093339648,
1906614291580743901,Mon Mar 31 07:47:24 +0000 2025,5,temen gw designer trs dia post foto dia pake ghibli AI tuh KEK MANA SIH MXDNYA?,1906614291580743901,,,in,,0,4,0,https://x.com/undefined/status/1906614291580743901,1765557486487244800,
1906546269654524145,Mon Mar 31 07:41:29 +0000 2025,1,@raymondchins Jangankan AI artist beneran aja kalo tracing art style 100% buat di jual gak etis kok.. Udah kehitung art thief Coba aja ada orang bikin film buat dijual pake art style Ghibli atau Disney walaupun pake artist beneran ya tetap melanggar copyright..,1906612800790929499,,raymondchins,in,,0,0,0,https://x.com/undefined/status/1906612800790929499,618155381,
1906611517602038061,Mon Mar 31 07:36:23 +0000 2025,0,Kalo semua orang bisa bikin Ghibli style dengan nyuruh AI jadi gak terasa spesial lagi bukan di proses tapi value nya yang menurun,1906611517602038061,,,in,,0,0,0,https://x.com/undefined/status/1906611517602038061,2881700575,
1906611129083895978,Mon Mar 31 07:34:50 +0000 2025,0,Unfollow juga content creator yang dukung AI buat bikin ilustrasi. Kemarin baru unfollow salah satu content creator video (awalnya) yg sekarang getol bgt promosi AI. Aplg pas rame AI Ghibli juga ngepost lagi. Sejak itu mulai lost respect pdhl dulu suka kontennya yg informatif.,1906611129083895978,,,in,,0,0,0,https://x.com/undefined/status/1906611129083895978,826604010,
1906610217581965438,Mon Mar 31 07:31:13 +0000 2025,1,Kemarin kang minhyuk posting AI ghibli juga ditegur fansnya dan langsung di delete disini wapres dengan pedenya posting pake AI dan tone deaf ,1906610217581965438,,,in,,0,1,0,https://x.com/undefined/status/1906610217581965438,946044946817040384,
1906609276745052631,Mon Mar 31 07:27:29 +0000 2025,0,jir tadi liat sw ada temen bikin ucapan selamat eid tapi pake AI ghibli rasanya pengen tak HIHHHH tapi kok ga tega soale momen maaf2an malah marah2 ,1906609276745052631,,,in,,0,0,0,https://x.com/undefined/status/1906609276745052631,464231306,
1906609255710327288,Mon Mar 31 07:27:24 +0000 2025,87,ab hafte bhar in hijdo ki ai generated ghibli selfies aur photos wali story dekhni padegi,1906609255710327288,,,in,,2,0,4,https://x.com/undefined/status/1906609255710327288,1636909757893165056,
1906562445579268588,Mon Mar 31 07:26:28 +0000 2025,0,@kabatram Ya bisa divisualkan pakai AI seperti Reface AI (filter Studio Ghibli) untuk gaya umum &amp; OpenArt AI untuk edit detail seperti ubah pintu garasi jadi pintu Prancis atau skuter jadi sepeda vintage. Mungkin butuh beberapa langkah tapi feasible!,1906609021148102933,,kabatram,in,,0,0,0,https://x.com/undefined/status/1906609021148102933,1720665183188922368,
1906607384786862318,Mon Mar 31 07:19:58 +0000 2025,0,Ril cowo ghibli tidak ikutan trend ghibli AI ,1906607384786862318,,,in,,0,1,0,https://x.com/undefined/status/1906607384786862318,275836220,
1906606540209197346,Mon Mar 31 07:16:36 +0000 2025,7,memulai lembaran baru dengan bub spree yg bikin ucapan idul fitri pke ai ghibli,1906606540209197346,,,in,,0,0,0,https://x.com/undefined/status/1906606540209197346,1014760378000072706,
1906604593519501335,Mon Mar 31 07:08:52 +0000 2025,0,gak ikutan trending pake ghibli style ai biar otaknya gak kayak gibran.,1906604593519501335,,,in,,0,0,0,https://x.com/undefined/status/1906604593519501335,1141580288,
1906596929754271937,Mon Mar 31 07:05:52 +0000 2025,0,@cakecinghitam Sumpah GIMANA CARA STOP-IN MEREKA ANJINGGG STOP GAK?????????? Ghibli se masterpiece itu jingggg bs2nya direndahin pake AI???????,1906603838523732402,,cakecinghitam,in,,0,1,0,https://x.com/undefined/status/1906603838523732402,235999159,
1906603264663269623,Mon Mar 31 07:03:35 +0000 2025,0,Woi bisa stop ga yang pake ai ai ini???? Maksud gue ai ini kan generate nya dari karya orang lain kan??? Bisa dibilang sbnernya pake ai ini plagiat kan???? Apalagi sekarang banyak banget ai yang pake artnya ghibli kek ya Allah???? Buat lo yg pake dan suka ai ai pergi aja sana!!,1906603264663269623,,,in,,0,1,0,https://x.com/undefined/status/1906603264663269623,1087690855,
1906603223735287816,Mon Mar 31 07:03:26 +0000 2025,9,Tren ghibli pake AI: Tren ghibli dengan artist beneran: art by @djaltoisnotadj https://t.co/hWoB0guRsj,1906603223735287816,https://pbs.twimg.com/media/GnWdhdMbkAAJ47R.jpg,,in,,1,0,1,https://x.com/undefined/status/1906603223735287816,382565824,
1906602698272899497,Mon Mar 31 07:01:20 +0000 2025,22,Bukan Ghibli tp tetep AI https://t.co/Li35nHz8yJ,1906602698272899497,https://pbs.twimg.com/media/GnWdC1nbcAA_YVa.jpg,,in,,0,0,6,https://x.com/undefined/status/1906602698272899497,62059706,
1906602292154962143,Mon Mar 31 06:59:44 +0000 2025,10,muak aku lama lama sama AI ghibli ini ghibli aja ga pernah begini ke chara perempuan mereka najis,1906602292154962143,,,in,,0,0,1,https://x.com/undefined/status/1906602292154962143,1161557873526075392,
1906602243153129785,Mon Mar 31 06:59:32 +0000 2025,0,LUCU BANGET AI AI INI! maaf banget seniman ghibli https://t.co/ax3bssPDMr,1906602243153129785,https://pbs.twimg.com/media/GnWcoWVbcAA0hGc.jpg,,in,,0,0,0,https://x.com/undefined/status/1906602243153129785,733220299768877056,
1906599536195445031,Mon Mar 31 06:48:46 +0000 2025,15,Happy Eid al-Fitr Semoga hari ini penuh kebahagiaan &amp; berkah yaa. Feel free to use this image. 100% guaranteed no ghibli no ai Btw parcok parjo gadiajak jadi ngga usah sok asik. #CabutUUTNI #CabutRUUPolri #IdulFitri https://t.co/BrmwBEh8Yp,1906599536195445031,https://pbs.twimg.com/media/GnWaLFAaIAAMGH1.jpg,,in,,0,2,7,https://x.com/undefined/status/1906599536195445031,1863521222988075008,
1906598576207315240,Mon Mar 31 06:45:44 +0000 2025,0,AI GHIBLI KONTOL ISRAEL KONTOL,1906598772198793293,,sohryu23,in,,0,1,0,https://x.com/undefined/status/1906598772198793293,1440662914415820814,
1905857351934185911,Mon Mar 31 06:45:41 +0000 2025,0,@clitorina_h @vye_valley @nadeuxx @Huud03 Krn sebenarnya Art Style yg sama dari AI itu dah dibilang plagiat itu seperti hukum tak tertulis. Nah tapi utk kasus yg sekarang yaitu Ghibli Style AI memang dari pihak Studio Ghibli blm ada pemberitahuan mengenai kejadian ini mungkin mereka menuntun OpenAI atau gimana.,1906598758454055358,,aeolian790,in,,0,1,0,https://x.com/undefined/status/1906598758454055358,1355523522412511235,
1906546821847228618,Mon Mar 31 06:38:25 +0000 2025,0,@ezash Wkwk kemarin nemu ada yg jualan jasa ngubah foto pake AI Ghibli gitu ditegor malah marah bilangnya kan saya AInya premium jd gpp dijual ️,1906596928210788490,,ezash,in,,0,0,0,https://x.com/undefined/status/1906596928210788490,234346334,
1906595076735672522,Mon Mar 31 06:31:03 +0000 2025,3,Buat yang so ghibli banget pake AI coba liat ini bentar. Gimana Miyazaki gak sakit hati coba? https://t.co/M88nuLwHyX,1906595076735672522,https://pbs.twimg.com/ext_tw_video_thumb/1906595058805309440/pu/img/pSHQYK79nLdt0yYC.jpg,,in,,0,0,0,https://x.com/undefined/status/1906595076735672522,1324410962158350337,
1906594306317811880,Mon Mar 31 06:28:00 +0000 2025,1,sbnrnya agak abu-abu pake gaya ghibli buat generate gambar krn gak spesifik melanggak hak cipta. tetap yg jadi masalah cara kerja AI yg melakukan pengambilan gambar-gambar studio ghibli sbg dataset utk melatih modelnya tanpa izin,1906594306317811880,,,in,,0,1,0,https://x.com/undefined/status/1906594306317811880,9185342,
1906592767624823181,Mon Mar 31 06:21:53 +0000 2025,0,Skipppp berat yg pake ai ghibli buat ucapin lebaran,1906592767624823181,,,in,,0,0,0,https://x.com/undefined/status/1906592767624823181,2421284575,
1906590837338992741,Mon Mar 31 06:14:13 +0000 2025,0,Ni yang pake tren ghibli AI sama ama israel wayolo.,1906590837338992741,,,in,,0,0,0,https://x.com/undefined/status/1906590837338992741,1300876682446815232,
1906589811936514284,Mon Mar 31 06:10:08 +0000 2025,1,maaf bukan level saya foto ghibli jalur AI ,1906589811936514284,,,in,,0,0,0,https://x.com/undefined/status/1906589811936514284,1591145004,
1906588921674530883,Mon Mar 31 06:06:36 +0000 2025,0,Stop using ghibli ai,1906588921674530883,,,in,,0,0,0,https://x.com/undefined/status/1906588921674530883,992014451762053120,
1906586424893378779,Mon Mar 31 05:59:01 +0000 2025,0, Saya gak yakin apa yang sebenarnya dipikirkan orang-orang yang membuat gambar AI Ghibli ini selain menyinggung dan membuat marah seniman aslinya. Maksud saya kamu gak dapat dan gak pernah membuat film yang menguntungkan dengan hal-hal seperti ini.,1906587014750937510,,HoldenKlasik,in,,0,1,0,https://x.com/undefined/status/1906587014750937510,1391235014,
1906586424893378779,Mon Mar 31 05:57:58 +0000 2025,0,Studio Ghibli gak tinggal diam. Tren foto ala studio itu membuat mereka marah bukan main namun ternyata bukan hanya Studio Ghibli saja yang marah. Sutradara hingga animator dari serial anime One Piece juga mengecam akan adanya tren AI Ghibli tersebut.,1906586750698520889,,HoldenKlasik,in,,0,1,0,https://x.com/undefined/status/1906586750698520889,1391235014,
1906586059921588735,Mon Mar 31 05:55:13 +0000 2025,4,yg pake AI ghibli itu w bub ya mohon maaf lahir batin,1906586059921588735,,,in,,0,2,0,https://x.com/undefined/status/1906586059921588735,1061578303,
1906546269654524145,Mon Mar 31 05:54:10 +0000 2025,0,@raymondchins Kenapa Ghibli worth the value? Karena proses pembuatannya dan hasilnya yang memiliki korelasi seperti konsep store of value Jika AI membuat proses pembuatan yg memberikan nilai itu menghilang apakah nilai dari generated ghibli masih sama dengan yg original? Ya hilang juga ,1906585795059691629,,raymondchins,in,,0,0,0,https://x.com/undefined/status/1906585795059691629,1856208718574333952,
1906583042023702749,Mon Mar 31 05:43:14 +0000 2025,0,duhh ai ghibli tai kucing,1906583042023702749,,,in,,0,0,0,https://x.com/undefined/status/1906583042023702749,2447071020,
1906545650017169608,Mon Mar 31 05:42:23 +0000 2025,0,@chaoticYas ...mah hanya membantu lain AI gambar siga ghibli soalna:(,1906582828633964904,,chaoticYas,in,,0,0,0,https://x.com/undefined/status/1906582828633964904,2378822347,
1906569183053177040,Mon Mar 31 05:19:03 +0000 2025,0,@LokeshG98445821 Haan bhai teri pic ko Ghibli style mein badalne ke liye main image bana nahi sakta par tu ye free tools try kar sakta hai: Fotor insMind https://t.co/qwqCcscASE Reface ya FlexClip. Bas apni photo upload kar Ghibli filter laga aur seconds mein result mil jayega. Soft,1906576954641232242,,LokeshG98445821,in,,0,1,0,https://x.com/undefined/status/1906576954641232242,1720665183188922368,
1906576585677062647,Mon Mar 31 05:17:35 +0000 2025,0,Makanyaaa benci banget sama Ghibli AI ini ngawur banget ya allaah mutual di IG aku banyak yg pake lagi malah bangga di jadiin profile picture. Pengen ku share tp masih belum bisa bikin story Ig :(,1906576585677062647,,,in,,0,0,0,https://x.com/undefined/status/1906576585677062647,723521641,
1906573405845135666,Mon Mar 31 05:04:57 +0000 2025,22,Alasan lain kalian harus STOP pake tren AI Ghibli Sudah tidak beretika samaan ky Iz ra HELL pulak Sementara Ghibli malah bikin film tentang korban perang. *gaes klo mau ngomelin jangan direply dan QRT yha. Report block BOIKOT https://t.co/AeDr8aRaSA,1906573405845135666,https://pbs.twimg.com/media/GnWCaKfaIAASLW6.jpg,,in,,0,0,15,https://x.com/undefined/status/1906573405845135666,24668342,
1906572327346909638,Mon Mar 31 05:00:39 +0000 2025,1,sekali lagi posting selama lebaran pake ghibli AI kita gebug dan polisikan di tempat,1906572327346909638,,,in,,0,1,0,https://x.com/undefined/status/1906572327346909638,116129854,
1906569866334871900,Mon Mar 31 04:50:55 +0000 2025,3,soal AI-generated ghibli-style images kebanyakan yg kontra itu bkn cm karena AI-nya tapi krn studio ghibli punya gaya unik yang dibangun dari kerja keras banyak seniman. klw tiba² AI bisa bikin hal serupa dalam hitungan detik ya wajar kalau ada yang merasa usahanya dikecilkan.,1906569876178862328,,justalkshit,in,,0,1,0,https://x.com/undefined/status/1906569876178862328,1526528540,
1906568762872230098,Mon Mar 31 04:46:30 +0000 2025,0,IDF udha pake AI ghibli dan kamu cuek masih pake mah udah tau dong bakal dirujak apa?,1906568762872230098,,,in,,0,0,0,https://x.com/undefined/status/1906568762872230098,144769810,
1906566518676279744,Mon Mar 31 04:38:59 +0000 2025,0,kalau ada yang muntah paku seminggu abis mainin ai ghibli itu gue yang lakuin.,1906566874311360905,,Arthaspaceweb,in,,0,0,0,https://x.com/undefined/status/1906566874311360905,1260192235817070592,
1906546821847228618,Mon Mar 31 04:38:56 +0000 2025,0,@ezash Udah pada gw mute yg pake AI Ghibli. Bodo amat influencer gede.,1906566861921341727,,ezash,in,,0,0,0,https://x.com/undefined/status/1906566861921341727,1341997247764914178,
1906566300220178812,Mon Mar 31 04:36:42 +0000 2025,1,orang orang masih aja ngedit pake ai ala ala studio ghibli emang gaada adatnya kaga ngerti susah.. susah..,1906566300220178812,,,in,,0,0,0,https://x.com/undefined/status/1906566300220178812,1183754105157586944,
1906563711571222782,Mon Mar 31 04:26:25 +0000 2025,0,Ah males bibiku ngirim foto keluarga dipakein filter ai ghibli ghibli itu di grup keluarga besar mana bnyk bagian yg nyeleneh. Ak sebagai ilustrator satu satunya di keluarga sakit hati,1906563711571222782,,,in,,0,0,0,https://x.com/undefined/status/1906563711571222782,1474460611694120963,
1906268458880557084,Mon Mar 31 04:21:04 +0000 2025,0,@himaaanii Sirf inhi sb FORWARD ladkio ki harkaton se simple ladkio se baat tk krne ka mann nhi karta h ab. Kya pta vo bhi tmhari tarah nikle. Mtlb yaar ghibli art generative AI mai aagya toh vo dinn bhi nhi dur ki naked photos bhi daalne lagenge log.,1906562365153313025,,,in,,0,0,0,https://x.com/undefined/status/1906562365153313025,543704508,
1906561454226264157,Mon Mar 31 04:17:27 +0000 2025,4,sudah TNI pasang SG AI GHIBLI,1906561454226264157,,,in,,1,0,0,https://x.com/undefined/status/1906561454226264157,1526501726844780546,
1906561262915596462,Mon Mar 31 04:16:41 +0000 2025,7,Met lebaran ol utk yg ganteng² aja. ️ Yang ga ganteng phags problematik 02 voters yg buat art pakai ai ghibli-ghiblian lanjut puasa aja sampe desember ga usah lebaran. ,1906561262915596462,,,in,,0,2,0,https://x.com/undefined/status/1906561262915596462,1720955242081349632,
1906560739407786442,Mon Mar 31 04:14:37 +0000 2025,1,Sekarang malah orang2 bikin ucapan pake gambar ai ala-ala ghibli astaga #tepokjidat,1906560739407786442,,,in,,0,2,0,https://x.com/undefined/status/1906560739407786442,48964306,
1906558976684384659,Mon Mar 31 04:07:36 +0000 2025,0,ANAK DKV PAKE AI ART ITU NYATAAA YA ALLAH GANYANGKA TEMENKU SETOLOL ITU MALAH DIA PAKE YG FOTO ALA GHIBLI,1906558976684384659,,,in,,0,0,0,https://x.com/undefined/status/1906558976684384659,1208879186556751872,
1906557701838303360,Mon Mar 31 04:02:32 +0000 2025,0,tot sepupu gue pake ai ai ghibli tuh yaallah,1906557701838303360,,,in,,0,0,0,https://x.com/undefined/status/1906557701838303360,1796459004367118336,
1906555632297050609,Mon Mar 31 03:54:19 +0000 2025,0,Taqabbalallahu Minna Waminkum Bukan AI bukan ghibli Selamat Idul Fitri https://t.co/NH1YIPYueI,1906555632297050609,https://pbs.twimg.com/media/GnVyO0YawAAzzvl.jpg,,in,,0,0,0,https://x.com/undefined/status/1906555632297050609,1440938500203839489,
1906553181037019606,Mon Mar 31 03:44:35 +0000 2025,1,selamat hari raya! itu yg pake AI gambarnya bukan ghibli tapi ghoblo' minal aidin,1906553181037019606,,,in,,0,0,0,https://x.com/undefined/status/1906553181037019606,235807630,
1906553112565104952,Mon Mar 31 03:44:18 +0000 2025,214,Gambarnya ga ghibli ga ai tapi semoga berkenan Selamat Hari Raya Idulfitri! Taqabbalallahu minna wa minkum. Panjang umur perlawanan! #CabutUUTNI https://t.co/FzPPJcBJrs,1906553112565104952,https://pbs.twimg.com/media/GnVvoYCbIAAPNc3.jpg,,in,,1,0,107,https://x.com/undefined/status/1906553112565104952,935202295158939648,
1906553111009009946,Mon Mar 31 03:44:18 +0000 2025,2,Sorry agak gasuka kalo liat tren ghibli pake AI. Belajar lagi deh soal art ethics dan intellectual property. Kalo emang blom tau ya gapapa. Tapi jangan denial.,1906553111009009946,,,in,,1,1,3,https://x.com/undefined/status/1906553111009009946,1875555726057435136,
1906271508529590544,Mon Mar 31 03:37:52 +0000 2025,8,@matpaduu Senang ja nak buat. Boleh try Upload gambar yg kita suka di ChatGPT prompt Make this photo with Ghibli Studio style. Kemudian pergi ke website Herda Ai upload gambar &amp; voice over ucapan raya kita.,1906551493492424966,,matpaduu,in,,0,0,0,https://x.com/undefined/status/1906551493492424966,63777413,
1906550541364199715,Mon Mar 31 03:34:05 +0000 2025,0,Yang menyedihkan dari AI ghibli ini adalah byk temen gw yg designer make chatgpt utk ngubah fotonya ke ghibli2an dan dipamerkan di sosmed dengan bangganya ,1906550541364199715,,,in,,0,0,0,https://x.com/undefined/status/1906550541364199715,111606208,
1906546821847228618,Mon Mar 31 03:19:18 +0000 2025,432,Hari ini orang2 yg ngupload foto lebarannya pake AI Ghibli udah berbuat dosa lagi aja hahaha duh ampun deh Mana kebanyakan influencer2 gede pula yg latah ,1906546821847228618,,,in,,8,16,137,https://x.com/undefined/status/1906546821847228618,105080250,
1906546269654524145,Mon Mar 31 03:17:07 +0000 2025,11909,gw baru baca2 ternyata posting AI generated ghibli-style images bakal di hate segitunya ya. menurut gw ini diskusi yang kompleks.. save the artists but is it AI to blame? or aturan2 hak ciptanya? dimana benang merah ethics vs law nya?,1906546269654524145,,,in,,602,394,767,https://x.com/undefined/status/1906546269654524145,3021558506,
1906494597465071655,Mon Mar 31 03:13:25 +0000 2025,0,@rayrestufauzi Waktunya boikot Ghibli AI ,1906545340121297016,,rayrestufauzi,in,,0,0,0,https://x.com/undefined/status/1906545340121297016,1298251987222372352,
1906544728214323630,Mon Mar 31 03:10:59 +0000 2025,0,Hi talentless people !. Ga Ghibli Ga AI. Berikut adalah hasil make ibispaint hampir 6taun hehe ️ https://t.co/6COPdz6ars,1906544728214323630,https://pbs.twimg.com/media/GnVoSnFbEAA6bJI.jpg,,in,,0,0,0,https://x.com/undefined/status/1906544728214323630,1572944377793478656,
1906543276985106620,Mon Mar 31 03:05:13 +0000 2025,0,Tolong xmau AI style ghibli tu..nak yg ala2 Ujang gila2 tu.,1906543276985106620,,,in,,0,0,0,https://x.com/undefined/status/1906543276985106620,605196251,
1906543027843400178,Mon Mar 31 03:04:14 +0000 2025,0,Kawanku kocak anak seni rupa tapi make AI ghibli. Paling klo kuprotes jawabnya kan utk seru2an aja . Hadeh.,1906543027843400178,,,in,,0,0,0,https://x.com/undefined/status/1906543027843400178,1494598475434000386,
1906542757927100752,Mon Mar 31 03:03:09 +0000 2025,1,GUA BENCI BANGET AJG FEED SW SG PAKE AI ARTSTYLE GHIBLI. TOLONGLAH UDAH WAPRES LU MASA LU IKUTAN. hargai cok pekerja seni di luar sana artstyle signature mereka tinggal diketik lewat prompt dengan hasil meleyot2 gitu.,1906542757927100752,,,in,,0,1,0,https://x.com/undefined/status/1906542757927100752,1066085498949578752,
1906541548529189006,Mon Mar 31 02:58:21 +0000 2025,238,Hadeh di tengah-tengah protes soal chatgpt yang nge-jiplak ghibli ini negara malah punya wapres yg malah getol-getolnya mengkampanyekan pemakaian AI. Lu gak akan pernah gue maafin Nepo Baby,1906541548529189006,,,in,,0,2,66,https://x.com/undefined/status/1906541548529189006,1145745449355055108,
1906540405430059070,Mon Mar 31 02:53:49 +0000 2025,17,Hasil kerjaanku ga ghibli ga ai tapi semoga berkenan https://t.co/3o6LEkGsl9,1906540405430059070,https://pbs.twimg.com/media/GnVkSfzboAA39Pl.jpg,,in,,0,1,4,https://x.com/undefined/status/1906540405430059070,66617415,
1906539537947648084,Mon Mar 31 02:50:22 +0000 2025,0,di aplikasi sebelah orang-orang bikin poster lebaran pakai ai ghibli :(,1906539537947648084,,,in,,0,1,0,https://x.com/undefined/status/1906539537947648084,1824023517995896832,
